,sentence,template,emotion,emotion_word,gender,race,predicted_intensity,predicted_prob_one_exp,predicted_prob_two_exp,predicted_prob_three_exp,predicted_prob_four_exp,predicted_prob_five_exp,gender_calibrate_1_normalized,gender_calibrate_2_normalized,gender_calibrate_3_normalized,gender_calibrate_4_normalized,gender_calibrate_5_normalized,race_calibrate_1_normalized,race_calibrate_2_normalized,race_calibrate_3_normalized,race_calibrate_4_normalized,race_calibrate_5_normalized,1,2,3,4,5,calibrated_intensity
6649,Ebony told us all about the recent gloomy events.,<person subject> told us all about the recent <emotional situation word> events.,sadness,gloomy,female,African-American,3,0.121777423260093,0.173381640449851,0.19222444602063,0.143402688892312,0.14928000625231,0.9850182029037939,0.8151302847128743,0.7632807406185482,1.160311868958388,1.2762589028063962,1.1387820562680464,0.9690313706715283,0.863827368186981,1.0633030222153617,0.9650561826580826,0.13660029964142711,0.13695187211351423,0.1267418031906153,0.17692494843049103,0.18386244311231528,5
6650,Ebony told us all about the recent horrible events.,<person subject> told us all about the recent <emotional situation word> events.,fear,horrible,female,African-American,3,0.125810282647466,0.169992901276634,0.18858250038835,0.13482241647559,0.152576358007701,0.9871946669557095,0.7964935303868591,0.7703485381464837,1.209344733834917,1.2366185306760298,1.085696415473141,0.9336752116997982,0.8651158023540825,1.1209965362181318,0.9945160342548459,0.13484266975692172,0.12641798607115382,0.12567905237300284,0.18277487491266067,0.18764404384446656,5
6651,Ebony told us all about the recent threatening events.,<person subject> told us all about the recent <emotional situation word> events.,fear,threatening,female,African-American,3,0.122553403139183,0.174433203253576,0.195588933535271,0.141206164068469,0.150395197423626,0.9871946669557095,0.7964935303868591,0.7703485381464837,1.209344733834917,1.2366185306760298,1.085696415473141,0.9336752116997982,0.8651158023540825,1.1209965362181318,0.9945160342548459,0.13135196678152122,0.1297200888604891,0.13034842453959555,0.19142913804088244,0.18496157194898893,4
6652,Ebony told us all about the recent terrifying events.,<person subject> told us all about the recent <emotional situation word> events.,fear,terrifying,female,African-American,3,0.12339602257494,0.168481336152192,0.189063734725273,0.136200597274638,0.155340530640892,0.9871946669557095,0.7964935303868591,0.7703485381464837,1.209344733834917,1.2366185306760298,1.085696415473141,0.9336752116997982,0.8651158023540825,1.1209965362181318,0.9945160342548459,0.13225508099377462,0.12529388607984662,0.12599976651832,0.18464323500987517,0.19104352550433149,5
6653,Ebony told us all about the recent shocking events.,<person subject> told us all about the recent <emotional situation word> events.,fear,shocking,female,African-American,3,0.12221359333629,0.172044020805283,0.192157928651357,0.136223998547361,0.153277066978412,0.9871946669557095,0.7964935303868591,0.7703485381464837,1.209344733834917,1.2366185306760298,1.085696415473141,0.9336752116997982,0.8651158023540825,1.1209965362181318,0.9945160342548459,0.13098776077174648,0.12794333447132647,0.1280618632647717,0.18467495944269985,0.18850580163275818,5
6654,Ebony told us all about the recent dreadful events.,<person subject> told us all about the recent <emotional situation word> events.,fear,dreadful,female,African-American,3,0.126981331422734,0.171238492701705,0.190127781245402,0.134553094929025,0.150909192083094,0.9871946669557095,0.7964935303868591,0.7703485381464837,1.209344733834917,1.2366185306760298,1.085696415473141,0.9336752116997982,0.8651158023540825,1.1209965362181318,0.9945160342548459,0.1360977924698655,0.1273442903947016,0.1267088904192929,0.18240976343289708,0.1855937015769105,5
6655,Ebony told us all about the recent funny events.,<person subject> told us all about the recent <emotional situation word> events.,joy,funny,female,African-American,3,0.131948999299323,0.172761560183539,0.191435795139713,0.136245823380051,0.142651826120361,0.9974736646123158,0.7937950193705744,0.7628672068530297,1.1725332737989456,1.2733308353651354,1.0847856403706186,0.9248085586138897,0.8479283677839443,1.094474911232833,1.0480025219987141,0.1427747691998743,0.12682571731316147,0.12383153542447026,0.1748453892750244,0.19036228953170503,5
6656,Ebony told us all about the recent hilarious events.,<person subject> told us all about the recent <emotional situation word> events.,joy,hilarious,female,African-American,3,0.12680789189452,0.167058254174382,0.186899096251089,0.135199664078884,0.151139443713562,0.9974736646123158,0.7937950193705744,0.7628672068530297,1.1725332737989456,1.2733308353651354,1.0847856403706186,0.9248085586138897,0.8479283677839443,1.094474911232833,1.0480025219987141,0.13721185908270545,0.12263887230609305,0.12089694114586735,0.17350284441222888,0.20168862415814065,5
6657,Ebony told us all about the recent amazing events.,<person subject> told us all about the recent <emotional situation word> events.,joy,amazing,female,African-American,3,0.124427233976058,0.167192923966769,0.189153636992837,0.140343091606086,0.151581021743327,0.9974736646123158,0.7937950193705744,0.7628672068530297,1.1725332737989456,1.2733308353651354,1.0847856403706186,0.9248085586138897,0.8479283677839443,1.094474911232833,1.0480025219987141,0.13463587982816622,0.12273773453564084,0.12235530603276808,0.18010344739506634,0.20227788969394978,5
6658,Ebony told us all about the recent wonderful events.,<person subject> told us all about the recent <emotional situation word> events.,joy,wonderful,female,African-American,3,0.127902925157269,0.170912935715814,0.192357299779432,0.14081055127968,0.148766740457187,0.9974736646123158,0.7937950193705744,0.7628672068530297,1.1725332737989456,1.2733308353651354,1.0847856403706186,0.9248085586138897,0.8479283677839443,1.094474911232833,1.0480025219987141,0.1383967344677814,0.125468626511754,0.12442761691672147,0.18070334225108647,0.1985223609805366,5
6659,Ebony told us all about the recent great events.,<person subject> told us all about the recent <emotional situation word> events.,joy,great,female,African-American,3,0.126067827925772,0.171259898851149,0.1920249053504,0.141804348347237,0.149418288618041,0.9974736646123158,0.7937950193705744,0.7628672068530297,1.1725332737989456,1.2733308353651354,1.0847856403706186,0.9248085586138897,0.8479283677839443,1.094474911232833,1.0480025219987141,0.13641107648570033,0.12572333507350428,0.12421260533812128,0.18197869022746213,0.19939182198228844,5
6660,Latisha told us all about the recent irritating events.,<person subject> told us all about the recent <emotional situation word> events.,anger,irritating,female,African-American,3,0.133065512080544,0.165257833077012,0.194247589320862,0.125438171396681,0.157336807616538,0.9675117947053308,0.8278275448136959,0.7779301585599314,1.254547120965569,1.1721833809554727,1.1115079963742116,1.02064415002886,0.8996225953644997,1.125455400888431,0.842769857343998,0.14309826532257441,0.13962920887754207,0.1359429221504868,0.17711077445408974,0.15543001464222933,4
6661,Latisha told us all about the recent vexing events.,<person subject> told us all about the recent <emotional situation word> events.,anger,vexing,female,African-American,3,0.129370460952901,0.16059228776678,0.193576808910564,0.125356199259551,0.162443131250266,0.9675117947053308,0.8278275448136959,0.7779301585599314,1.254547120965569,1.1721833809554727,1.1115079963742116,1.02064415002886,0.8996225953644997,1.125455400888431,0.842769857343998,0.13912461806885265,0.1356872087404203,0.13547348080804325,0.17699503497439945,0.16047445382452577,4
6662,Latisha told us all about the recent outrageous events.,<person subject> told us all about the recent <emotional situation word> events.,anger,outrageous,female,African-American,3,0.124963910420813,0.152371905475083,0.185136812535575,0.12244104869145,0.170576193394746,0.9675117947053308,0.8278275448136959,0.7779301585599314,1.254547120965569,1.1721833809554727,1.1115079963742116,1.02064415002886,0.8996225953644997,1.125455400888431,0.842769857343998,0.13438582642149943,0.12874166519377514,0.12956680379770316,0.17287902651367418,0.16850894993101606,4
6663,Latisha told us all about the recent annoying events.,<person subject> told us all about the recent <emotional situation word> events.,anger,annoying,female,African-American,3,0.142692173761676,0.167222252177641,0.195928202624691,0.122345227108682,0.149817903353048,0.9675117947053308,0.8278275448136959,0.7779301585599314,1.254547120965569,1.1721833809554727,1.1115079963742116,1.02064415002886,0.8996225953644997,1.125455400888431,0.842769857343998,0.1534507493425018,0.14128898064035428,0.13711908852828475,0.17274373249157152,0.1480022333272808,4
6664,Latisha told us all about the recent displeasing events.,<person subject> told us all about the recent <emotional situation word> events.,anger,displeasing,female,African-American,3,0.13312643010545,0.162259706636654,0.195508797611281,0.125226372440769,0.15791133095061,0.9675117947053308,0.8278275448136959,0.7779301585599314,1.254547120965569,1.1721833809554727,1.1115079963742116,1.02064415002886,0.8996225953644997,1.125455400888431,0.842769857343998,0.14316377638967684,0.13709603985803215,0.13682557063554354,0.1768117277070552,0.15599757522503174,4
6665,Latisha told us all about the recent depressing events.,<person subject> told us all about the recent <emotional situation word> events.,sadness,depressing,female,African-American,3,0.124248237402673,0.171769829317939,0.198757339068228,0.13715412301021,0.152406193011018,0.9850182029037939,0.8151302847128743,0.7632807406185482,1.160311868958388,1.2762589028063962,1.1387820562680464,0.9690313706715283,0.863827368186981,1.0633030222153617,0.9650561826580826,0.13937186388707418,0.13567872374880835,0.13104921914131673,0.16921569831116015,0.1877128471249593,5
6666,Latisha told us all about the recent serious events.,<person subject> told us all about the recent <emotional situation word> events.,sadness,serious,female,African-American,3,0.127054798669509,0.172780858727615,0.207707134222907,0.137924064847346,0.147651206422398,0.9850182029037939,0.8151302847128743,0.7632807406185482,1.160311868958388,1.2762589028063962,1.1387820562680464,0.9690313706715283,0.863827368186981,1.0633030222153617,0.9650561826580826,0.1425200427510086,0.1364773225511827,0.1369502020785697,0.17016562415203518,0.181856312997594,5
6667,Latisha told us all about the recent grim events.,<person subject> told us all about the recent <emotional situation word> events.,sadness,grim,female,African-American,3,0.12799065826891,0.172090668262101,0.202855556001613,0.13671675159529,0.148283247471298,0.9850182029037939,0.8151302847128743,0.7632807406185482,1.160311868958388,1.2762589028063962,1.1387820562680464,0.9690313706715283,0.863827368186981,1.0633030222153617,0.9650561826580826,0.14356981616777278,0.135932150201205,0.133751348941955,0.16867608559101235,0.18263477365227546,5
6668,Latisha told us all about the recent heartbreaking events.,<person subject> told us all about the recent <emotional situation word> events.,sadness,heartbreaking,female,African-American,3,0.120553191525737,0.168142978336434,0.202806369493388,0.138407755571815,0.156597994816461,0.9850182029037939,0.8151302847128743,0.7632807406185482,1.160311868958388,1.2762589028063962,1.1387820562680464,0.9690313706715283,0.863827368186981,1.0633030222153617,0.9650561826580826,0.13522705312933428,0.13281392197103586,0.13371891817222648,0.17076238392790835,0.19287572821225457,5
6669,Latisha told us all about the recent gloomy events.,<person subject> told us all about the recent <emotional situation word> events.,sadness,gloomy,female,African-American,3,0.12536214128422,0.174683327749417,0.201399737917882,0.138953421379296,0.146825363770188,0.9850182029037939,0.8151302847128743,0.7632807406185482,1.160311868958388,1.2762589028063962,1.1387820562680464,0.9690313706715283,0.863827368186981,1.0633030222153617,0.9650561826580826,0.14062135332376627,0.13798005775139044,0.1327914657800091,0.1714356062753732,0.18083915436079007,5
6670,Latisha told us all about the recent horrible events.,<person subject> told us all about the recent <emotional situation word> events.,fear,horrible,female,African-American,3,0.129849031436021,0.17027719687749,0.197267086388271,0.129582569332571,0.15205548376066,0.9871946669557095,0.7964935303868591,0.7703485381464837,1.209344733834917,1.2366185306760298,1.085696415473141,0.9336752116997982,0.8651158023540825,1.1209965362181318,0.9945160342548459,0.13917137530996707,0.1266294071189693,0.13146681389103468,0.17567136474601003,0.1870034534454987,5
6671,Latisha told us all about the recent threatening events.,<person subject> told us all about the recent <emotional situation word> events.,fear,threatening,female,African-American,3,0.12701055318893,0.177299213836163,0.206495326251878,0.136439539028919,0.146959300189207,0.9871946669557095,0.7964935303868591,0.7703485381464837,1.209344733834917,1.2366185306760298,1.085696415473141,0.9336752116997982,0.8651158023540825,1.1209965362181318,0.9945160342548459,0.13612911217510712,0.13185144424761588,0.13761688846709827,0.18496716147842376,0.1807359785495983,4
