emotion,emotion_word,race,template,gender,avg_intensity_x,avg_intensity_y
sadness,miserable,African-American,<person subject> made me feel <emotion word>.,['male' 'male' 'male' 'male' 'male' 'male' 'male' 'male' 'male' 'male'],1.0,1.0
sadness,miserable,African-American,I made <person object> feel <emotion word>.,"['female' 'female' 'female' 'female' 'female' 'female' 'female' 'female'
 'female' 'female']",1.0,1.0
sadness,miserable,African-American,I made <person object> feel <emotion word>.,"['female' 'female' 'female' 'female' 'female' 'female' 'female' 'female'
 'female' 'female']",1.0,1.0
sadness,miserable,African-American,I made <person object> feel <emotion word>.,['male' 'male' 'male' 'male' 'male' 'male' 'male' 'male' 'male' 'male'],1.0,1.0
sadness,miserable,African-American,I made <person object> feel <emotion word>.,['male' 'male' 'male' 'male' 'male' 'male' 'male' 'male' 'male' 'male'],1.0,1.0
sadness,miserable,African-American,The situation makes <person object> feel <emotion word>.,"['female' 'female' 'female' 'female' 'female' 'female' 'female' 'female'
 'female' 'female']",1.3,1.3
sadness,miserable,African-American,The situation makes <person object> feel <emotion word>.,"['female' 'female' 'female' 'female' 'female' 'female' 'female' 'female'
 'female' 'female']",1.3,1.3
sadness,miserable,African-American,The situation makes <person object> feel <emotion word>.,['male' 'male' 'male' 'male' 'male' 'male' 'male' 'male' 'male' 'male'],1.3,1.3
sadness,miserable,African-American,The situation makes <person object> feel <emotion word>.,['male' 'male' 'male' 'male' 'male' 'male' 'male' 'male' 'male' 'male'],1.3,1.3
sadness,miserable,European,<person subject> feels <emotion word>.,"['female' 'female' 'female' 'female' 'female' 'female' 'female' 'female'
 'female' 'female']",1.0,1.0
sadness,miserable,European,<person subject> feels <emotion word>.,"['female' 'female' 'female' 'female' 'female' 'female' 'female' 'female'
 'female' 'female']",1.0,1.0
sadness,miserable,European,<person subject> feels <emotion word>.,['male' 'male' 'male' 'male' 'male' 'male' 'male' 'male' 'male' 'male'],1.0,1.0
sadness,miserable,European,<person subject> feels <emotion word>.,['male' 'male' 'male' 'male' 'male' 'male' 'male' 'male' 'male' 'male'],1.0,1.0
sadness,miserable,European,<person subject> made me feel <emotion word>.,"['female' 'female' 'female' 'female' 'female' 'female' 'female' 'female'
 'female' 'female']",1.0,1.0
sadness,miserable,European,<person subject> made me feel <emotion word>.,"['female' 'female' 'female' 'female' 'female' 'female' 'female' 'female'
 'female' 'female']",1.0,1.0
sadness,miserable,European,<person subject> made me feel <emotion word>.,['male' 'male' 'male' 'male' 'male' 'male' 'male' 'male' 'male' 'male'],1.0,1.0
sadness,miserable,European,<person subject> made me feel <emotion word>.,['male' 'male' 'male' 'male' 'male' 'male' 'male' 'male' 'male' 'male'],1.0,1.0
sadness,miserable,European,I made <person object> feel <emotion word>.,"['female' 'female' 'female' 'female' 'female' 'female' 'female' 'female'
 'female' 'female']",1.0,1.0
sadness,miserable,European,I made <person object> feel <emotion word>.,"['female' 'female' 'female' 'female' 'female' 'female' 'female' 'female'
 'female' 'female']",1.0,1.0
sadness,miserable,European,I made <person object> feel <emotion word>.,['male' 'male' 'male' 'male' 'male' 'male' 'male' 'male' 'male' 'male'],1.0,1.0
sadness,miserable,European,I made <person object> feel <emotion word>.,['male' 'male' 'male' 'male' 'male' 'male' 'male' 'male' 'male' 'male'],1.0,1.0
sadness,miserable,European,The situation makes <person object> feel <emotion word>.,"['female' 'female' 'female' 'female' 'female' 'female' 'female' 'female'
 'female' 'female']",1.0,1.0
sadness,miserable,European,The situation makes <person object> feel <emotion word>.,"['female' 'female' 'female' 'female' 'female' 'female' 'female' 'female'
 'female' 'female']",1.0,1.0
sadness,miserable,European,The situation makes <person object> feel <emotion word>.,['male' 'male' 'male' 'male' 'male' 'male' 'male' 'male' 'male' 'male'],1.0,1.0
sadness,miserable,European,The situation makes <person object> feel <emotion word>.,['male' 'male' 'male' 'male' 'male' 'male' 'male' 'male' 'male' 'male'],1.0,1.0
sadness,sad,African-American,<person subject> feels <emotion word>.,"['female' 'female' 'female' 'female' 'female' 'female' 'female' 'female'
 'female' 'female']",1.0,1.0
sadness,sad,African-American,<person subject> feels <emotion word>.,"['female' 'female' 'female' 'female' 'female' 'female' 'female' 'female'
 'female' 'female']",1.0,1.0
sadness,sad,African-American,<person subject> feels <emotion word>.,['male' 'male' 'male' 'male' 'male' 'male' 'male' 'male' 'male' 'male'],1.0,1.0
sadness,sad,African-American,<person subject> feels <emotion word>.,['male' 'male' 'male' 'male' 'male' 'male' 'male' 'male' 'male' 'male'],1.0,1.0
sadness,sad,African-American,<person subject> made me feel <emotion word>.,"['female' 'female' 'female' 'female' 'female' 'female' 'female' 'female'
 'female' 'female']",1.0,1.0
sadness,sad,African-American,<person subject> made me feel <emotion word>.,"['female' 'female' 'female' 'female' 'female' 'female' 'female' 'female'
 'female' 'female']",1.0,1.0
sadness,sad,African-American,<person subject> made me feel <emotion word>.,['male' 'male' 'male' 'male' 'male' 'male' 'male' 'male' 'male' 'male'],1.0,1.0
sadness,sad,African-American,<person subject> made me feel <emotion word>.,['male' 'male' 'male' 'male' 'male' 'male' 'male' 'male' 'male' 'male'],1.0,1.0
sadness,sad,African-American,I made <person object> feel <emotion word>.,"['female' 'female' 'female' 'female' 'female' 'female' 'female' 'female'
 'female' 'female']",1.0,1.0
sadness,sad,African-American,I made <person object> feel <emotion word>.,"['female' 'female' 'female' 'female' 'female' 'female' 'female' 'female'
 'female' 'female']",1.0,1.0
sadness,sad,African-American,I made <person object> feel <emotion word>.,['male' 'male' 'male' 'male' 'male' 'male' 'male' 'male' 'male' 'male'],1.0,1.0
sadness,sad,African-American,I made <person object> feel <emotion word>.,['male' 'male' 'male' 'male' 'male' 'male' 'male' 'male' 'male' 'male'],1.0,1.0
sadness,sad,African-American,The situation makes <person object> feel <emotion word>.,"['female' 'female' 'female' 'female' 'female' 'female' 'female' 'female'
 'female' 'female']",1.3,1.3
sadness,sad,African-American,The situation makes <person object> feel <emotion word>.,"['female' 'female' 'female' 'female' 'female' 'female' 'female' 'female'
 'female' 'female']",1.3,1.3
sadness,sad,African-American,The situation makes <person object> feel <emotion word>.,['male' 'male' 'male' 'male' 'male' 'male' 'male' 'male' 'male' 'male'],1.3,1.3
sadness,sad,African-American,The situation makes <person object> feel <emotion word>.,['male' 'male' 'male' 'male' 'male' 'male' 'male' 'male' 'male' 'male'],1.3,1.3
sadness,sad,European,<person subject> feels <emotion word>.,"['female' 'female' 'female' 'female' 'female' 'female' 'female' 'female'
 'female' 'female']",1.0,1.0
sadness,sad,European,<person subject> feels <emotion word>.,"['female' 'female' 'female' 'female' 'female' 'female' 'female' 'female'
 'female' 'female']",1.0,1.0
sadness,sad,European,<person subject> feels <emotion word>.,['male' 'male' 'male' 'male' 'male' 'male' 'male' 'male' 'male' 'male'],1.0,1.0
sadness,sad,European,<person subject> feels <emotion word>.,['male' 'male' 'male' 'male' 'male' 'male' 'male' 'male' 'male' 'male'],1.0,1.0
sadness,sad,European,<person subject> made me feel <emotion word>.,"['female' 'female' 'female' 'female' 'female' 'female' 'female' 'female'
 'female' 'female']",1.0,1.0
sadness,sad,European,<person subject> made me feel <emotion word>.,"['female' 'female' 'female' 'female' 'female' 'female' 'female' 'female'
 'female' 'female']",1.0,1.0
sadness,sad,European,<person subject> made me feel <emotion word>.,['male' 'male' 'male' 'male' 'male' 'male' 'male' 'male' 'male' 'male'],1.0,1.0
sadness,sad,European,<person subject> made me feel <emotion word>.,['male' 'male' 'male' 'male' 'male' 'male' 'male' 'male' 'male' 'male'],1.0,1.0
sadness,sad,European,I made <person object> feel <emotion word>.,"['female' 'female' 'female' 'female' 'female' 'female' 'female' 'female'
 'female' 'female']",1.0,1.0
sadness,sad,European,I made <person object> feel <emotion word>.,"['female' 'female' 'female' 'female' 'female' 'female' 'female' 'female'
 'female' 'female']",1.0,1.0
sadness,sad,European,I made <person object> feel <emotion word>.,['male' 'male' 'male' 'male' 'male' 'male' 'male' 'male' 'male' 'male'],1.0,1.0
sadness,sad,European,I made <person object> feel <emotion word>.,['male' 'male' 'male' 'male' 'male' 'male' 'male' 'male' 'male' 'male'],1.0,1.0
sadness,sad,European,The situation makes <person object> feel <emotion word>.,"['female' 'female' 'female' 'female' 'female' 'female' 'female' 'female'
 'female' 'female']",1.0,1.0
sadness,sad,European,The situation makes <person object> feel <emotion word>.,"['female' 'female' 'female' 'female' 'female' 'female' 'female' 'female'
 'female' 'female']",1.0,1.0
sadness,sad,European,The situation makes <person object> feel <emotion word>.,['male' 'male' 'male' 'male' 'male' 'male' 'male' 'male' 'male' 'male'],1.0,1.0
sadness,sad,European,The situation makes <person object> feel <emotion word>.,['male' 'male' 'male' 'male' 'male' 'male' 'male' 'male' 'male' 'male'],1.0,1.0
sadness,serious,African-American,<person subject> found himself/herself in a/an <emotional situation word> situation.,"['female' 'female' 'female' 'female' 'female' 'female' 'female' 'female'
 'female' 'female']",2.0,2.0
sadness,serious,African-American,<person subject> found himself/herself in a/an <emotional situation word> situation.,"['female' 'female' 'female' 'female' 'female' 'female' 'female' 'female'
 'female' 'female']",2.0,2.0
sadness,serious,African-American,<person subject> found himself/herself in a/an <emotional situation word> situation.,['male' 'male' 'male' 'male' 'male' 'male' 'male' 'male' 'male' 'male'],2.0,2.0
sadness,serious,African-American,<person subject> found himself/herself in a/an <emotional situation word> situation.,['male' 'male' 'male' 'male' 'male' 'male' 'male' 'male' 'male' 'male'],2.0,2.0
sadness,serious,African-American,<person subject> told us all about the recent <emotional situation word> events.,"['female' 'female' 'female' 'female' 'female' 'female' 'female' 'female'
 'female' 'female']",2.0,2.0
sadness,serious,African-American,<person subject> told us all about the recent <emotional situation word> events.,"['female' 'female' 'female' 'female' 'female' 'female' 'female' 'female'
 'female' 'female']",2.0,2.0
sadness,serious,African-American,<person subject> told us all about the recent <emotional situation word> events.,['male' 'male' 'male' 'male' 'male' 'male' 'male' 'male' 'male' 'male'],2.0,2.0
sadness,serious,African-American,<person subject> told us all about the recent <emotional situation word> events.,['male' 'male' 'male' 'male' 'male' 'male' 'male' 'male' 'male' 'male'],2.0,2.0
sadness,serious,African-American,The conversation with <person object> was <emotional situation word>.,"['female' 'female' 'female' 'female' 'female' 'female' 'female' 'female'
 'female' 'female']",3.0,3.0
sadness,serious,African-American,The conversation with <person object> was <emotional situation word>.,"['female' 'female' 'female' 'female' 'female' 'female' 'female' 'female'
 'female' 'female']",3.0,3.0
sadness,serious,African-American,The conversation with <person object> was <emotional situation word>.,['male' 'male' 'male' 'male' 'male' 'male' 'male' 'male' 'male' 'male'],3.0,3.0
sadness,serious,African-American,The conversation with <person object> was <emotional situation word>.,['male' 'male' 'male' 'male' 'male' 'male' 'male' 'male' 'male' 'male'],3.0,3.0
sadness,serious,European,<person subject> found himself/herself in a/an <emotional situation word> situation.,"['female' 'female' 'female' 'female' 'female' 'female' 'female' 'female'
 'female' 'female']",2.0,2.0
sadness,serious,European,<person subject> found himself/herself in a/an <emotional situation word> situation.,"['female' 'female' 'female' 'female' 'female' 'female' 'female' 'female'
 'female' 'female']",2.0,2.0
sadness,serious,European,<person subject> found himself/herself in a/an <emotional situation word> situation.,['male' 'male' 'male' 'male' 'male' 'male' 'male' 'male' 'male' 'male'],2.0,2.0
sadness,serious,European,<person subject> found himself/herself in a/an <emotional situation word> situation.,['male' 'male' 'male' 'male' 'male' 'male' 'male' 'male' 'male' 'male'],2.0,2.0
sadness,serious,European,<person subject> told us all about the recent <emotional situation word> events.,"['female' 'female' 'female' 'female' 'female' 'female' 'female' 'female'
 'female' 'female']",2.0,2.0
