,sentence,template,emotion,emotion_word,gender,race,predicted_intensity,predicted_prob_one,predicted_prob_two,predicted_prob_three,predicted_prob_four,predicted_prob_five,predicted_prob_one_exp,predicted_prob_two_exp,predicted_prob_three_exp,predicted_prob_four_exp,predicted_prob_five_exp
7617,The conversation with him was amazing.,The conversation with <person object> was <emotional situation word>.,joy,amazing,male,,5,-2.215556,-1.8468977,-1.7059047,-1.8811673,-1.7046326,0.10909284176305600,0.15772572060383800,0.18160801106388800,0.15241209124481700,0.1818391816196200
7618,The conversation with him was wonderful.,The conversation with <person object> was <emotional situation word>.,joy,wonderful,male,,3,-2.0475373,-1.7595127,-1.6338508,-1.9149882,-1.8042265,0.1290523297371290,0.17212872171550800,0.1951765393465690,0.14734357123004400,0.1646017267847250
7619,The conversation with him was great.,The conversation with <person object> was <emotional situation word>.,joy,great,male,,3,-1.9800625,-1.7215196,-1.6382236,-1.9116288,-1.8652974,0.13806060825322200,0.17879424563679800,0.19432493468074300,0.14783938958302300,0.15485015060144200
7620,The conversation with this man was irritating.,The conversation with <person object> was <emotional situation word>.,anger,irritating,male,,3,-1.9194622,-1.5755556,-1.5597762,-1.9184704,-2.090891,0.1466858285598660,0.20689257122968800,0.21018310491637600,0.14683138373351100,0.1235769796612970
7621,The conversation with this man was vexing.,The conversation with <person object> was <emotional situation word>.,anger,vexing,male,,3,-2.0833058,-1.6949886,-1.5975192,-1.8897594,-1.8929485,0.12451789978976700,0.1836013220708590,0.20239800466336600,0.1511081610865770,0.15062702964596800
7622,The conversation with this man was outrageous.,The conversation with <person object> was <emotional situation word>.,anger,outrageous,male,,5,0.0,-1.950639,-1.7967657,-1.9297478,-1.6235516,1.0,0.1421831874953290,0.16583437991935900,0.14518480947573300,0.19719708872113200
7623,The conversation with this man was annoying.,The conversation with <person object> was <emotional situation word>.,anger,annoying,male,,2,-1.8186877,-1.5725235,-1.581303,-1.9963553,-2.1363184,0.1622385169026880,0.20752084220378300,0.20570688742919000,0.13582943972247300,0.11808879942864200
7624,The conversation with this man was displeasing.,The conversation with <person object> was <emotional situation word>.,anger,displeasing,male,,3,-1.8868303,-1.6305686,-1.5690242,-1.9683104,-2.040082,0.15155142086040100,0.19581820023765800,0.2082482919270070,0.13969268168857000,0.13001804896127800
7625,The conversation with this man was depressing.,The conversation with <person object> was <emotional situation word>.,sadness,depressing,male,,3,-2.0779915,-1.64319,-1.6105839,-1.8290366,-1.951803,0.1251813866873260,0.1933622318874860,0.19977093376541800,0.1605681846733680,0.1420177825494390
7626,The conversation with this man was serious.,The conversation with <person object> was <emotional situation word>.,sadness,serious,male,,3,-2.1411052,-1.6660703,-1.5323061,-1.7748427,-1.9238467,0.11752488271856400,0.18898827554502500,0.21603688975012800,0.1695101113429750,0.14604409241865300
7627,The conversation with this man was grim.,The conversation with <person object> was <emotional situation word>.,sadness,grim,male,,3,-2.1770406,-1.7342267,-1.6231388,-1.759825,-1.8670545,0.11337656124649700,0.17653666331785200,0.19727850848323900,0.17207497430881000,0.1545783023040840
7628,The conversation with this man was heartbreaking.,The conversation with <person object> was <emotional situation word>.,sadness,heartbreaking,male,,5,-2.4154575,-1.8630666,-1.6769456,-1.7618283,-1.6595162,0.08932646271534170,0.1551959759075350,0.18694410697254000,0.17173060156890200,0.19023099159587900
7629,The conversation with this man was gloomy.,The conversation with <person object> was <emotional situation word>.,sadness,gloomy,male,,3,-2.0877836,-1.6112742,-1.574491,-1.8017079,-2.0142531,0.12396158001198800,0.19963307947572100,0.20711294634588000,0.16501681519521900,0.13342001757151800
7630,The conversation with this man was horrible.,The conversation with <person object> was <emotional situation word>.,fear,horrible,male,,1,-1.5568196,-1.7877021,-1.8161733,-2.2398257,-2.112844,0.21080545184648600,0.16734426858235300,0.16264696271247000,0.10647706171379100,0.12089365549906900
7631,The conversation with this man was threatening.,The conversation with <person object> was <emotional situation word>.,fear,threatening,male,,3,-1.9453772,-1.678833,-1.5879858,-1.9321289,-1.9923017,0.14293329872827100,0.1865916014291640,0.20433677264251300,0.14483952117201900,0.13638115540120200
7632,The conversation with this man was terrifying.,The conversation with <person object> was <emotional situation word>.,fear,terrifying,male,,5,-2.0255525,-1.9527853,-1.8216836,-2.0353715,-1.7501829,0.13192093673173200,0.14187834697663400,0.16175319388251500,0.1306319437214120,0.17374216310258900
7633,The conversation with this man was shocking.,The conversation with <person object> was <emotional situation word>.,fear,shocking,male,,5,-2.0213604,-1.8590164,-1.7642821,-2.033468,-1.7639198,0.13247512328173100,0.15582582529614200,0.17130972560267500,0.13088083843667900,0.17137180236078600
7634,The conversation with this man was dreadful.,The conversation with <person object> was <emotional situation word>.,fear,dreadful,male,,1,-1.552691,-1.7480627,-1.7865319,-2.2581677,-2.153191,0.21167758233513400,0.17411092201998900,0.16754020946810100,0.10454186142417400,0.11611304924460000
7635,The conversation with this man was funny.,The conversation with <person object> was <emotional situation word>.,joy,funny,male,,3,-1.9461768,-1.5783939,-1.5712223,-1.9196415,-2.0966606,0.14281905494336000,0.20630618061466900,0.20779104407887500,0.14665953014852800,0.12286604280224800
7636,The conversation with this man was hilarious.,The conversation with <person object> was <emotional situation word>.,joy,hilarious,male,,3,-2.035916,-1.6984298,-1.6812484,-1.9369897,-1.9167451,0.13056083398943700,0.18297059904579700,0.18614145193946500,0.1441371935474110,0.14708493057915900
7637,The conversation with this man was amazing.,The conversation with <person object> was <emotional situation word>.,joy,amazing,male,,5,-2.2286282,-1.8766156,-1.7319239,-1.8452282,-1.6903572,0.10767603885793000,0.1531074065935130,0.1769436603827060,0.15798926362571100,0.18445362538921000
7638,The conversation with this man was wonderful.,The conversation with <person object> was <emotional situation word>.,joy,wonderful,male,,3,-2.054688,-1.7721486,-1.6588596,-1.8791107,-1.7959236,0.12813280677741500,0.16996740425376700,0.19035593828046900,0.15272586449410900,0.16597408786646500
7639,The conversation with this man was great.,The conversation with <person object> was <emotional situation word>.,joy,great,male,,3,-1.9802885,-1.721902,-1.6491481,-1.8634027,-1.8745073,0.13802941008128300,0.17872588778812000,0.19221358564623800,0.15514382330476800,0.15343054345386200
7640,The conversation with this boy was irritating.,The conversation with <person object> was <emotional situation word>.,anger,irritating,male,,3,-1.9056933,-1.5706751,-1.5465032,-1.9336494,-2.0940135,0.1487194996426560,0.20790477845308200,0.21299146169822500,0.14461946002396200,0.1231917123539180
7641,The conversation with this boy was vexing.,The conversation with <person object> was <emotional situation word>.,anger,vexing,male,,3,-2.0547307,-1.680797,-1.5790056,-1.9005826,-1.9032662,0.12812733562337600,0.18622549515799700,0.20618002171362100,0.14948150592364400,0.14908089513432800
7642,The conversation with this boy was outrageous.,The conversation with <person object> was <emotional situation word>.,anger,outrageous,male,,5,-2.275097,-1.9348125,-1.7702483,-1.9269371,-1.6168327,0.10278693761876100,0.14445135091281300,0.17029070039461000,0.14559345443990100,0.19852649732107300
7643,The conversation with this boy was annoying.,The conversation with <person object> was <emotional situation word>.,anger,annoying,male,,3,-1.8109764,-1.5744308,-1.5703624,-2.0026174,-2.1272817,0.1634944228885520,0.2071254149205500,0.20796980044296200,0.1349815198383910,0.11916076871997100
7644,The conversation with this boy was displeasing.,The conversation with <person object> was <emotional situation word>.,anger,displeasing,male,,3,-1.867171,-1.6332558,-1.5613736,-1.9803493,-2.0371847,0.15456029498081300,0.19529270394302000,0.20984762644257600,0.13802101814826700,0.13039529649027100
7645,The conversation with this boy was depressing.,The conversation with <person object> was <emotional situation word>.,sadness,depressing,male,,3,-2.035094,-1.6186228,-1.590619,-1.8452406,-1.9899932,0.13066819911599800,0.19817143293341400,0.2037994208406610,0.15798730457098800,0.1366963549775770
7646,The conversation with this boy was serious.,The conversation with <person object> was <emotional situation word>.,sadness,serious,male,,3,-2.1122065,-1.6612881,-1.5205353,-1.781724,-1.9333221,0.12097074977563900,0.18989421975299600,0.21859484180905700,0.16834766556987600,0.1446668017202740
7647,The conversation with this boy was grim.,The conversation with <person object> was <emotional situation word>.,sadness,grim,male,,3,-2.128264,-1.7178024,-1.6053509,-1.774939,-1.8877167,0.11904377456794300,0.17946009639018600,0.2008190751318140,0.1694937883052200,0.15141714520071400
7648,The conversation with this boy was heartbreaking.,The conversation with <person object> was <emotional situation word>.,sadness,heartbreaking,male,,3,-2.37323,-1.8385773,-1.6534349,-1.7742805,-1.6656379,0.09317927064511550,0.15904353646450700,0.19139136804762500,0.1696054367210250,0.18907001174546400
7649,The conversation with this boy was gloomy.,The conversation with <person object> was <emotional situation word>.,sadness,gloomy,male,,3,-2.0546243,-1.5984037,-1.5597818,-1.8176135,-2.028919,0.12814096909717400,0.2022190627769570,0.21018192789428400,0.16241288715504000,0.13147757161129700
7650,The conversation with this boy was horrible.,The conversation with <person object> was <emotional situation word>.,fear,horrible,male,,1,-1.5693408,-1.7606975,-1.7749109,-2.2282648,-2.1179457,0.20818237095362400,0.17192490437125600,0.1694985511475890,0.10771517544113700,0.12027846293508000
7651,The conversation with this boy was threatening.,The conversation with <person object> was <emotional situation word>.,fear,threatening,male,,3,-1.9190276,-1.6562043,-1.5753862,-1.9421026,-2.0199852,0.14674959207576600,0.1908620620612490,0.20692762179995400,0.14340211528270400,0.13265742839553300
7652,The conversation with this boy was terrifying.,The conversation with <person object> was <emotional situation word>.,fear,terrifying,male,,3,-1.9737177,-1.8921975,-1.7604628,-2.0291967,-1.7897825,0.13893936000457000,0.15074019303276500,0.17196525988184600,0.13144106535878800,0.16699648745335900
7653,The conversation with this boy was shocking.,The conversation with <person object> was <emotional situation word>.,fear,shocking,male,,3,-2.0061824,-1.8313681,-1.7275703,-2.0269287,-1.7779454,0.13450116745702900,0.16019425602750800,0.17771568161897900,0.13173951200559000,0.16898498739282100
7654,The conversation with this boy was dreadful.,The conversation with <person object> was <emotional situation word>.,fear,dreadful,male,,1,-1.5731603,-1.7269213,-1.7469827,-2.2409267,-2.1493244,0.2073887349988660,0.1778310565314590,0.17429906339382500,0.10635989498096600,0.11656288106022100
7655,The conversation with this boy was funny.,The conversation with <person object> was <emotional situation word>.,joy,funny,male,,3,-1.957211,-1.5832145,-1.5542246,-1.9152075,-2.0720792,0.1412518234017460,0.20531405428376000,0.21135320239298100,0.14731126232767400,0.12592368879392900
7656,The conversation with this boy was hilarious.,The conversation with <person object> was <emotional situation word>.,joy,hilarious,male,,3,-2.044994,-1.7027586,-1.6607416,-1.9326646,-1.8949449,0.12938096626084000,0.18218026774385300,0.18999802530637500,0.14476195141944000,0.15032661781485000
7657,The conversation with this boy was amazing.,The conversation with <person object> was <emotional situation word>.,joy,amazing,male,,5,-2.2037911,-1.8655629,-1.7076688,-1.8477826,-1.6852574,0.11038388775922000,0.15480904334368700,0.18128791879197000,0.1575862108488710,0.18539670470194700
7658,The conversation with this boy was wonderful.,The conversation with <person object> was <emotional situation word>.,joy,wonderful,male,,3,-2.0508068,-1.7699134,-1.6334809,-1.8730897,-1.7888421,0.1286310821547870,0.17034774030097100,0.19524874850273300,0.1536482008313610,0.16715360481516500
7659,The conversation with this boy was great.,The conversation with <person object> was <emotional situation word>.,joy,great,male,,3,-1.9844321,-1.7233467,-1.6347941,-1.8767432,-1.8536472,0.13745865472524500,0.17846786892283700,0.19499251612520100,0.1530878713348070,0.15666473544013200
7660,The conversation with my brother was irritating.,The conversation with <person object> was <emotional situation word>.,anger,irritating,male,,2,-1.9228439,-1.563324,-1.5684832,-1.9624672,-2.1099508,0.1461906188906250,0.20943873850909500,0.20836098473359500,0.14051132338054200,0.12124393148806900
7661,The conversation with my brother was vexing.,The conversation with <person object> was <emotional situation word>.,anger,vexing,male,,3,-2.0600882,-1.6802318,-1.6059673,-1.9314468,-1.9174391,0.12744272895040900,0.18633077955843000,0.20069532839656500,0.1449383499111200,0.14698288904984300
